paper_eligible,exclude_reason,auto_taxonomy_label,failed_dims,failed_dim_count,audit_status,score_6d,pass,pass_threshold,dim_task_completion,dim_data_retrieval_accuracy,dim_agent_sequence_correct,dim_clarity_and_justification,dim_generalized_result_verification,dim_hallucinations,run_name,cohort_id,experiment_cell,orchestration_mode,mcp_mode,model_id,judge_model,scenario_id,scenario_file,trial_index,trajectory_file,wandb_run_url,suggestions,scored_at,schema_version
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-011,data/scenarios/iot_03_fleet_health_overview.json,3,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_03_fleet_health_overview_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,The agent failed to correctly list assets with degraded health status due to incorrect input type. It also failed to properly filter the list and retrieve metadata for all flagged assets.,2026-05-05T10:08:26.328384+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-011,data/scenarios/iot_03_fleet_health_overview.json,4,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_03_fleet_health_overview_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,"The agent failed to correctly list assets with degraded health status due to incorrect input type. It also failed to filter the list correctly as it didn't receive the correct list. The get_asset_metadata call was made with incorrect arguments, including health_status which is not a valid argument. The final answer was based on incorrect assumptions and data.",2026-05-05T10:08:27.770348+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-011,data/scenarios/iot_03_fleet_health_overview.json,5,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_03_fleet_health_overview_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,The agent failed to correctly list assets with degraded health status due to incorrect input type. It also failed to properly filter the list and retrieve metadata for multiple assets.,2026-05-05T10:08:29.416668+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-016,data/scenarios/tsfm_04_rul_anomaly_full_assessment.json,1,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_tsfm_04_rul_anomaly_full_assessment_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Improve data retrieval and processing for anomaly detection and sensor correlation.,2026-05-05T10:08:53.061983+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-016,data/scenarios/tsfm_04_rul_anomaly_full_assessment.json,2,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_tsfm_04_rul_anomaly_full_assessment_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Review tool usage and error handling for detect_anomalies and none tools; ensure correct arguments are passed and validate final answer generation.,2026-05-05T10:08:54.138292+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-016,data/scenarios/tsfm_04_rul_anomaly_full_assessment.json,3,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_tsfm_04_rul_anomaly_full_assessment_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Review the agent's tool usage and sequence to ensure it aligns with the task requirements and verify the accuracy of retrieved data.,2026-05-05T10:08:55.728893+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-016,data/scenarios/tsfm_04_rul_anomaly_full_assessment.json,4,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_tsfm_04_rul_anomaly_full_assessment_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Review the agent's tool usage and sequence to ensure it aligns with the task requirements and corrects errors in data retrieval and processing.,2026-05-05T10:08:56.970199+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-016,data/scenarios/tsfm_04_rul_anomaly_full_assessment.json,5,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_tsfm_04_rul_anomaly_full_assessment_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Review and correct the agent's workflow to ensure proper anomaly detection and condition assessment.,2026-05-05T10:08:58.250085+00:00,v1
true,,low_generalized_result_verification,"generalized_result_verification,clarity_and_justification",2,auto_only,0.5,False,0.6,True,True,True,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-020,data/scenarios/multi_04_protection_trip_dga_response.json,5,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_multi_04_protection_trip_dga_response_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Improve the agent's ability to verify results and provide clear justifications for its decisions.,2026-05-05T10:08:40.577709+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-023,data/scenarios/fmsr_05_dga_record_lookup_explain.json,1,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_05_dga_record_lookup_explain_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,The agent failed to correctly identify the matching failure mode and its associated severity and recommended action. The final answer incorrectly states that the matching failure mode is Arc Discharge (FM-006) instead of using the result from the catalogue lookup.,2026-05-05T10:08:04.178781+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-023,data/scenarios/fmsr_05_dga_record_lookup_explain.json,2,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_05_dga_record_lookup_explain_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,The agent failed to correctly identify the matching failure mode and its associated severity and recommended action. The final answer incorrectly states that the matching failure mode is Arc Discharge (FM-006) instead of low-temperature overheating.,2026-05-05T10:08:05.535906+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-023,data/scenarios/fmsr_05_dga_record_lookup_explain.json,3,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_05_dga_record_lookup_explain_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,The agent failed to correctly identify the matching failure mode and its associated severity and recommended action. The final answer incorrectly states that the matching failure mode is Arc Discharge (FM-006) instead of using the result from the catalogue lookup.,2026-05-05T10:08:06.956130+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-023,data/scenarios/fmsr_05_dga_record_lookup_explain.json,4,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_05_dga_record_lookup_explain_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,The agent failed to correctly identify the matching failure mode and its associated details. The final answer incorrectly states the failure mode as Arc Discharge (FM-006) instead of low-temperature overheating.,2026-05-05T10:08:08.408832+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-023,data/scenarios/fmsr_05_dga_record_lookup_explain.json,5,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_05_dga_record_lookup_explain_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,The agent failed to correctly identify the matching failure mode and its associated severity and recommended action. The final answer incorrectly states the failure mode as Arc Discharge (FM-006) instead of using the information from the initial DGA record or correctly applying the search_failure_modes tool.,2026-05-05T10:08:09.673608+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-024,data/scenarios/fmsr_06_severity_filtered_failure_review.json,1,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_06_severity_filtered_failure_review_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Re-evaluate the task steps and ensure the agent follows the correct sequence to retrieve and process the required data.,2026-05-05T10:08:11.294264+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-024,data/scenarios/fmsr_06_severity_filtered_failure_review.json,2,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_06_severity_filtered_failure_review_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Re-evaluate the task steps and align them with the expected behavior; filter failure modes directly in Step 1; avoid unnecessary steps.,2026-05-05T10:08:12.505777+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-024,data/scenarios/fmsr_06_severity_filtered_failure_review.json,3,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_06_severity_filtered_failure_review_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Re-evaluate the task requirements and adjust the agent's plan to directly address the task without unnecessary steps.,2026-05-05T10:08:13.862010+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-024,data/scenarios/fmsr_06_severity_filtered_failure_review.json,4,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_06_severity_filtered_failure_review_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Re-evaluate the task steps and ensure the agent follows the correct sequence to retrieve and process the required information.,2026-05-05T10:08:15.027946+00:00,v1
true,,low_task_completion,"task_completion,agent_sequence_correct,generalized_result_verification,clarity_and_justification",4,auto_only,0.1667,False,0.6,False,True,False,False,False,True,core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline,core16_extension,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-024,data/scenarios/fmsr_06_severity_filtered_failure_review.json,5,benchmarks/cell_Y_plan_execute/raw/core_rem16x5_post175_a100_ixqt_east_20260505T0918Z_Y_post175_15x5_exp2_cell_Y_pe_mcp_baseline/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_06_severity_filtered_failure_review_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/uwp6b6sa,Re-evaluate the task requirements and adjust the agent's steps to directly address the task without unnecessary operations.,2026-05-05T10:08:16.099091+00:00,v1
